"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
42093,2389,0.0309026770867364,38034,477,0.0279227524841882,0.199665131854332,"g1"
37884,2389,0.0278126296237836,34289,505,0.0251733517360869,0.2113855169527,"g1"
34095,2389,0.0250309261699636,31298,672,0.0229775018996193,0.28128924236082,"g1"
30686,2389,0.0225282006291686,27690,469,0.0203286800306876,0.196316450397656,"g1"
27617,2389,0.0202750869052907,25015,476,0.0183648223534724,0.199246546672248,"g1"
24855,2389,0.0182473579690408,22444,467,0.0164773165261377,0.195479280033487,"g1"
22370,2389,0.0164229892483381,20211,456,0.0148379542109146,0.190874843030557,"g1"
20133,2389,0.0147806903235043,18171,465,0.0133402833094122,0.194642109669318,"g1"
18119,2389,0.0133021073844719,16233,447,0.0119174959529849,0.187107576391796,"g1"
16307,2389,0.0119718232307845,14724,465,0.0108096599773147,0.194642109669318,"g1"
14677,2389,0.0107751548143879,13241,454,0.00972091196411463,0.190037672666388,"g1"
13209,2389,0.00969741908722832,11821,437,0.0086784155522845,0.18292172457095,"g1"
11888,2389,0.00872760376326522,10747,451,0.00788993587178762,0.188781917120134,"g1"
10699,2389,0.00785469655645816,9677,445,0.00710439280090154,0.186270406027627,"g1"
9629,2389,0.00706915348557207,8637,424,0.00634087430209637,0.177480117203851,"g1"
8666,2389,0.00636216472177459,7827,450,0.00574621085591158,0.188363331938049,"g1"
7800,2389,0.00572638874103875,7004,447,0.00514200342849172,0.187107576391796,"g1"
7020,2389,0.00515374986693488,6247,425,0.00458625005964988,0.177898702385936,"g1"
6318,2389,0.00463837488024139,5649,420,0.00414722692283691,0.175805776475513,"g1"
5686,2389,0.00417439056173671,5112,419,0.00375298708258847,0.175387191293428,"g1"
5117,2389,0.00375665784460196,4538,415,0.00333158360344024,0.17371285056509,"g1"
4605,2389,0.00338077181442096,4152,419,0.00304820077599909,0.175387191293428,"g1"
4145,2389,0.00304306170918021,3692,422,0.00271049067075834,0.176642946839682,"g1"
3730,2389,0.00273838846206084,3350,413,0.00245941054903587,0.172875680200921,"g1"
3357,2389,0.00246454961585476,3017,414,0.00221493779893768,0.173294265383005,"g1"
3021,2389,0.00221787440854847,2680,411,0.0019675284392287,0.172038509836752,"g1"
2719,2389,0.00199616038293389,2422,415,0.0017781171193328,0.17371285056509,"g1"
2447,2389,0.00179647092940023,2182,408,0.00160192054268546,0.170782754290498,"g1"
2202,2389,0.0016166035907394,1978,421,0.00145215345253521,0.176224361657597,"g1"
1982,2389,0.001455090062146,1760,411,0.00129210822874721,0.172038509836752,"g1"
1784,2389,0.00130972788641194,1604,413,0.00117758045392643,0.172875680200921,"g1"
1605,2389,0.00117831460632913,1437,409,0.00105497700267599,0.171201339472583,"g1"
1445,2389,0.00106085022189756,1280,410,0.000939715075452513,0.171619924654667,"g1"
1300,2389,0.000954398123506459,1145,412,0.000840604501088381,0.172457095018836,"g1"
1170,2389,0.000858958311155813,1051,406,0.000771594175234837,0.169945583926329,"g1"
1053,2389,0.000773062480040232,944,403,0.000693039868146229,0.168689828380075,"g1"
948,2389,0.000695976477757018,843,405,0.000618890475473804,0.169526998744244,"g1"
853,2389,0.000626231999500776,767,392,0.000563094892868811,0.164085391377145,"g1"
768,2389,0.000563829045271508,693,391,0.000508767615069212,0.163666806195061,"g1"
691,2389,0.000507299310263818,623,385,0.000457376946880403,0.161155295102553,"g1"
622,2389,0.000456642794477706,548,366,0.000402315516678107,0.153202176642947,"g1"
559,2389,0.000410391193107777,500,358,0.000367076201348638,0.14985349518627,"g1"
503,2389,0.00036927865855673,444,335,0.000325963666797591,0.140226035998326,"g1"
453,2389,0.000332571038421866,386,312,0.000283382827441149,0.130598576810381,"g1"
408,2389,0.000299534180300489,321,277,0.000235662921265826,0.115948095437422,"g1"
367,2389,0.0002694339317899,298,272,0.000218777416003788,0.113855169526999,"g1"
330,2389,0.000242270292890101,257,248,0.0001886771674932,0.103809125156969,"g1"
297,2389,0.000218043263601091,196,188,0.000143893870928666,0.0786940142318962,"g1"
267,2389,0.000196018691520173,86,85,6.31371066319657e-05,0.0355797404771871,"g1"
241,2389,0.000176930729050044,82,80,6.02004970211766e-05,0.0334868145667643,"g1"
216,2389,0.000158576918982612,48,48,3.52393153294692e-05,0.0200920887400586,"g1"
195,2389,0.000143159718525969,45,46,3.30368581213774e-05,0.0192549183758895,"g1"
175,2389,0.000128476670472023,14,15,1.02781336377619e-05,0.00627877773126831,"g1"
158,2389,0.00011599607962617,22,23,1.61513528593401e-05,0.00962745918794475,"g1"
142,2389,0.000104249641183013,18,19,1.3214743248551e-05,0.00795311845960653,"g1"
128,2389,9.39715075452513e-05,22,23,1.61513528593401e-05,0.00962745918794475,"g1"
115,2389,8.44275263101867e-05,9,10,6.60737162427548e-06,0.00418585182084554,"g1"
103,2389,7.56176974778194e-05,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
93,2389,6.82761734508467e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
84,2389,6.16688018265712e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
75,2389,5.50614302022957e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
68,2389,4.99223633834148e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
61,2389,4.47832965645338e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
55,2389,4.03783821483502e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
49,2389,3.59734677321665e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
44,2389,3.23027057186801e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
40,2389,2.9366096107891e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
36,2389,2.64294864971019e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
32,2389,2.34928768863128e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
29,2389,2.1290419678221e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
26,2389,1.90879624701292e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
23,2389,1.68855052620373e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
21,2389,1.54172004566428e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
19,2389,1.39488956512482e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
17,2389,1.24805908458537e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
15,2389,1.10122860404591e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
14,2389,1.02781336377619e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
12,2389,8.80982883236731e-06,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
11,2389,8.07567642967003e-06,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1225903,2389,0.899999632923799,1179294,1551,0.865781523586481,0.649225617413144,"g1"
1103313,2389,0.80999988987714,1061426,1556,0.779248448185359,0.651318543323566,"g1"
992981,2389,0.728999386982744,955141,1536,0.701219060064679,0.642946839681875,"g1"
893683,2389,0.65609952169971,859743,1540,0.631182389152164,0.644621180410213,"g1"
804315,2389,0.59048978977546,773799,1518,0.568086395054749,0.635412306404353,"g1"
723883,2389,0.531440443721712,696245,1500,0.511149939615965,0.627877773126831,"g1"
651495,2389,0.478296619595262,626633,1506,0.460044122559402,0.630389284219339,"g1"
586345,2389,0.430466590559534,564061,1488,0.414106738417828,0.622854750941817,"g1"
527711,2389,0.387420298579782,507465,1465,0.372556649034773,0.613227291753872,"g1"
474940,2389,0.348678342137044,456865,1452,0.335408537458291,0.607785684386773,"g1"
427446,2389,0.31381050792334,411108,1437,0.301815925968072,0.601506906655504,"g1"
384701,2389,0.282429163470045,369854,1441,0.271529202747198,0.603181247383843,"g1"
346231,2389,0.254186320538281,329028,1299,0.241556696754679,0.543742151527836,"g1"
311608,2389,0.228767761899693,299533,1399,0.219902871637123,0.585600669736291,"g1"
280447,2389,0.205890838879243,265431,1153,0.194866806400341,0.482628714943491,"g1"
252402,2389,0.185301534745598,228379,501,0.167664991575601,0.209711176224362,"g1"
227162,2389,0.166771528101519,215569,1227,0.158260499297049,0.513604018417748,"g1"
204446,2389,0.150094522121847,189782,863,0.139328911288694,0.36123901213897,"g1"
184001,2389,0.135084776248701,174046,1126,0.12777628907985,0.471326915027208,"g1"
165601,2389,0.121576372039072,156624,1059,0.114985885920058,0.443281707827543,"g1"
149041,2389,0.109418808250405,140586,1026,0.103211549685599,0.429468396818753,"g1"
134137,2389,0.0984770008406045,128846,1224,0.0945926004779332,0.512348262871494,"g1"
120723,2389,0.0886290805108232,113000,977,0.0829592215047922,0.408957722896609,"g1"
108651,2389,0.0797663927054617,98349,500,0.0722031546528744,0.209292591042277,"g1"
97785,2389,0.0717890926977531,90002,684,0.0660751845475602,0.286312264545835,"g1"
88007,2389,0.0646105505041792,79866,526,0.0586338157938206,0.220175805776476,"g1"
79206,2389,0.0581492752080404,73803,889,0.0541826497762671,0.372122226873169,"g1"
71285,2389,0.0523340540262753,66308,828,0.048680177518051,0.346588530766011,"g1"
64157,2389,0.0471010156998491,58093,518,0.0426491155298929,0.216827124319799,"g1"
57741,2389,0.0423906938841434,53516,795,0.0392888999827474,0.332775219757221,"g1"
51967,2389,0.0381516979109693,47109,508,0.034585185538666,0.212641272498954,"g1"
46770,2389,0.0343363078741516,42274,479,0.0310355586716246,0.200502302218501,"g1"
42093,2389,0.0309026770867364,39034,755,0.0286569048868855,0.316031812473838,"g1"
37884,2389,0.0278126296237836,34257,468,0.0251498588592006,0.195897865215571,"g1"
34095,2389,0.0250309261699636,30884,476,0.0226735628049027,0.199246546672248,"g1"
30686,2389,0.0225282006291686,27745,474,0.0203690584128359,0.198409376308079,"g1"
27617,2389,0.0202750869052907,25651,689,0.0188317432815878,0.288405190456258,"g1"
24855,2389,0.0182473579690408,22408,471,0.0164508870396406,0.197153620761825,"g1"
22370,2389,0.0164229892483381,20210,465,0.0148372200585119,0.194642109669318,"g1"
20133,2389,0.0147806903235043,18230,459,0.0133835983011713,0.19213059857681,"g1"
18119,2389,0.0133021073844719,16378,458,0.012023948051376,0.191712013394726,"g1"
16307,2389,0.0119718232307845,14747,459,0.0108265454825767,0.19213059857681,"g1"
14677,2389,0.0107751548143879,13339,462,0.00979285889957896,0.193386354123064,"g1"
13209,2389,0.00969741908722832,11819,430,0.0086769472474791,0.179991628296358,"g1"
11888,2389,0.00872760376326522,10741,459,0.00788553095737144,0.19213059857681,"g1"
10699,2389,0.00785469655645816,9653,452,0.0070867731432368,0.189200502302218,"g1"
9629,2389,0.00706915348557207,8628,426,0.0063342669304721,0.17831728756802,"g1"
8666,2389,0.00636216472177459,7856,448,0.0057675012755898,0.18752616157388,"g1"
7800,2389,0.00572638874103875,7056,448,0.00518017935343198,0.18752616157388,"g1"
7020,2389,0.00515374986693488,6383,440,0.00468609478641671,0.184177480117204,"g1"
6318,2389,0.00463837488024139,5648,414,0.00414649277043421,0.173294265383005,"g1"
5686,2389,0.00417439056173671,5085,424,0.00373316496771565,0.177480117203851,"g1"
5117,2389,0.00375665784460196,4587,420,0.0033675570711724,0.175805776475513,"g1"
4605,2389,0.00338077181442096,4134,420,0.00303498603275054,0.175805776475513,"g1"
4145,2389,0.00304306170918021,3713,431,0.00272590787121499,0.180410213478443,"g1"
3730,2389,0.00273838846206084,3360,414,0.00246675207306285,0.173294265383005,"g1"
3357,2389,0.00246454961585476,2988,415,0.00219364737925946,0.17371285056509,"g1"
3021,2389,0.00221787440854847,2702,414,0.00198367979208804,0.173294265383005,"g1"
2719,2389,0.00199616038293389,2439,416,0.00179059771017866,0.174131435747175,"g1"
2447,2389,0.00179647092940023,2188,415,0.00160632545710164,0.17371285056509,"g1"
2202,2389,0.0016166035907394,1959,415,0.00143820455688396,0.17371285056509,"g1"
1982,2389,0.001455090062146,1760,413,0.00129210822874721,0.172875680200921,"g1"
1784,2389,0.00130972788641194,1595,408,0.00117097308230216,0.170782754290498,"g1"
1605,2389,0.00117831460632913,1437,412,0.00105497700267599,0.172457095018836,"g1"
1445,2389,0.00106085022189756,1275,405,0.000936044313439027,0.169526998744244,"g1"
1300,2389,0.000954398123506459,1164,404,0.000854553396739629,0.16910841356216,"g1"
1170,2389,0.000858958311155813,1042,403,0.000764986803610562,0.168689828380075,"g1"
1053,2389,0.000773062480040232,951,404,0.000698178934965109,0.16910841356216,"g1"
948,2389,0.000695976477757018,872,400,0.000640180895152025,0.167434072833822,"g1"
853,2389,0.000626231999500776,759,392,0.000557221673647232,0.164085391377145,"g1"
768,2389,0.000563829045271508,681,391,0.000499957786236845,0.163666806195061,"g1"
691,2389,0.000507299310263818,622,385,0.000456642794477706,0.161155295102553,"g1"
622,2389,0.000456642794477706,548,376,0.000402315516678107,0.157388028463792,"g1"
559,2389,0.000410391193107777,476,347,0.000349456543683903,0.14524905818334,"g1"
503,2389,0.00036927865855673,443,338,0.000325229514394893,0.141481791544579,"g1"
453,2389,0.000332571038421866,384,319,0.000281914522635754,0.133528673084973,"g1"
408,2389,0.000299534180300489,340,288,0.000249611816917074,0.120552532440352,"g1"
367,2389,0.0002694339317899,290,264,0.00021290419678221,0.110506488070322,"g1"
330,2389,0.000242270292890101,242,230,0.000177664881452741,0.0962745918794475,"g1"
297,2389,0.000218043263601091,106,101,7.78201546859113e-05,0.04227710339054,"g1"
267,2389,0.000196018691520173,140,139,0.000102781336377619,0.058183340309753,"g1"
241,2389,0.000176930729050044,136,132,9.98447267668295e-05,0.0552532440351612,"g1"
216,2389,0.000158576918982612,46,47,3.37710105240747e-05,0.019673503557974,"g1"
195,2389,0.000143159718525969,15,16,1.10122860404591e-05,0.00669736291335287,"g1"
175,2389,0.000128476670472023,31,32,2.27587244836156e-05,0.0133947258267057,"g1"
158,2389,0.00011599607962617,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
142,2389,0.000104249641183013,9,10,6.60737162427548e-06,0.00418585182084554,"g1"
128,2389,9.39715075452513e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
115,2389,8.44275263101867e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
103,2389,7.56176974778194e-05,11,12,8.07567642967003e-06,0.00502302218501465,"g1"
93,2389,6.82761734508467e-05,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
84,2389,6.16688018265712e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
75,2389,5.50614302022957e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
68,2389,4.99223633834148e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
61,2389,4.47832965645338e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
55,2389,4.03783821483502e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
49,2389,3.59734677321665e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
44,2389,3.23027057186801e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
40,2389,2.9366096107891e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
36,2389,2.64294864971019e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
32,2389,2.34928768863128e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
29,2389,2.1290419678221e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
26,2389,1.90879624701292e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
23,2389,1.68855052620373e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
21,2389,1.54172004566428e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
19,2389,1.39488956512482e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
17,2389,1.24805908458537e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
15,2389,1.10122860404591e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
14,2389,1.02781336377619e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
12,2389,8.80982883236731e-06,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
11,2389,8.07567642967003e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1225903,2389,0.899999632923799,1179315,1557,0.865796940786938,0.651737128505651,"g1"
1103313,2389,0.80999988987714,1061366,1546,0.779204399041197,0.647132691502721,"g1"
992981,2389,0.728999386982744,955147,1541,0.701223464979095,0.645039765592298,"g1"
893683,2389,0.65609952169971,859730,1528,0.631172845170929,0.639598158225199,"g1"
804315,2389,0.59048978977546,773471,1517,0.567845593066665,0.634993721222269,"g1"
723883,2389,0.531440443721712,696340,1504,0.511219684094221,0.62955211385517,"g1"
651495,2389,0.478296619595262,626601,1490,0.460020629682516,0.623691921305986,"g1"
586345,2389,0.430466590559534,563656,1469,0.413809406694736,0.61490163248221,"g1"
527711,2389,0.387420298579782,507174,1443,0.372343010685588,0.604018417748012,"g1"
474940,2389,0.348678342137044,456728,1464,0.335307958579121,0.612808706571787,"g1"
427446,2389,0.31381050792334,411152,1439,0.30184822867379,0.602344077019674,"g1"
384701,2389,0.282429163470045,369885,1423,0.271551961471682,0.595646714106321,"g1"
346231,2389,0.254186320538281,332851,1413,0.244363361390191,0.591460862285475,"g1"
311608,2389,0.228767761899693,299734,1407,0.220050436270065,0.588949351192968,"g1"
280447,2389,0.205890838879243,269526,1371,0.197873160489386,0.573880284637924,"g1"
252402,2389,0.185301534745598,238829,1139,0.175336884183788,0.476768522394307,"g1"
227162,2389,0.166771528101519,205938,547,0.151189877506672,0.228966094600251,"g1"
204446,2389,0.150094522121847,185602,546,0.13626015424542,0.228547509418167,"g1"
184001,2389,0.135084776248701,174597,1169,0.128180807053736,0.489326077856844,"g1"
165601,2389,0.121576372039072,153933,862,0.1130102818044,0.360820426956886,"g1"
149041,2389,0.109418808250405,141129,1060,0.103610194440264,0.443700293009627,"g1"
134137,2389,0.0984770008406045,127226,1114,0.0934032735855636,0.466303892842193,"g1"
120723,2389,0.0886290805108232,111165,692,0.0816120518458427,0.289660946002512,"g1"
108651,2389,0.0797663927054617,101328,881,0.0743901946605096,0.368773545416492,"g1"
97785,2389,0.0717890926977531,92086,998,0.0676051581547814,0.417748011720385,"g1"
88007,2389,0.0646105505041792,80905,670,0.0593966001402231,0.280452071996651,"g1"
79206,2389,0.0581492752080404,73788,830,0.0541716374902266,0.34742570113018,"g1"
71285,2389,0.0523340540262753,64312,488,0.0472148093222672,0.204269568857262,"g1"
64157,2389,0.0471010156998491,58131,485,0.0426770133211953,0.203013813311009,"g1"
57741,2389,0.0423906938841434,52174,487,0.0383036674583277,0.203850983675178,"g1"
51967,2389,0.0381516979109693,46962,488,0.0344772651354695,0.204269568857262,"g1"
46770,2389,0.0343363078741516,43440,757,0.0318915803731697,0.316868982838008,"g1"
42093,2389,0.0309026770867364,38195,502,0.0280409510210225,0.210129761406446,"g1"
37884,2389,0.0278126296237836,34248,477,0.0251432514875763,0.199665131854332,"g1"
34095,2389,0.0250309261699636,30741,475,0.022568579011317,0.198827961490163,"g1"
30686,2389,0.0225282006291686,27711,466,0.0203440972311442,0.195060694851402,"g1"
27617,2389,0.0202750869052907,25018,464,0.0183670248106804,0.194223524487233,"g1"
24855,2389,0.0182473579690408,22412,472,0.0164538236492513,0.19757220594391,"g1"
22370,2389,0.0164229892483381,20684,651,0.0151852082973905,0.272498953537045,"g1"
20133,2389,0.0147806903235043,18224,468,0.0133791933867552,0.195897865215571,"g1"
18119,2389,0.0133021073844719,16292,442,0.011960810944744,0.185014650481373,"g1"
16307,2389,0.0119718232307845,14720,459,0.0108067233677039,0.19213059857681,"g1"
14677,2389,0.0107751548143879,13219,448,0.00970476061125529,0.18752616157388,"g1"
13209,2389,0.00969741908722832,11823,436,0.00867988385708989,0.182503139388866,"g1"
11888,2389,0.00872760376326522,10636,429,0.00780844495508823,0.179573043114274,"g1"
10699,2389,0.00785469655645816,9698,450,0.00711981000135818,0.188363331938049,"g1"
9629,2389,0.00706915348557207,8673,435,0.00636730378859347,0.182084554206781,"g1"
8666,2389,0.00636216472177459,7734,420,0.00567793468246073,0.175805776475513,"g1"
7800,2389,0.00572638874103875,7082,454,0.00519926731590211,0.190037672666388,"g1"
7020,2389,0.00515374986693488,6318,423,0.00463837488024139,0.177061532021766,"g1"
6318,2389,0.00463837488024139,5712,440,0.00419347852420684,0.184177480117204,"g1"
5686,2389,0.00417439056173671,5142,440,0.00377501165466939,0.184177480117204,"g1"
5117,2389,0.00375665784460196,4579,417,0.00336168385195083,0.174550020929259,"g1"
4605,2389,0.00338077181442096,4118,414,0.00302323959430738,0.173294265383005,"g1"
4145,2389,0.00304306170918021,3733,413,0.00274059091926893,0.172875680200921,"g1"
3730,2389,0.00273838846206084,3329,414,0.00244399334857923,0.173294265383005,"g1"
3357,2389,0.00246454961585476,3040,431,0.00223182330419972,0.180410213478443,"g1"
3021,2389,0.00221787440854847,2756,432,0.00202332402183369,0.180828798660527,"g1"
2719,2389,0.00199616038293389,2437,412,0.00178912940537326,0.172457095018836,"g1"
2447,2389,0.00179647092940023,2203,415,0.0016173377431421,0.17371285056509,"g1"
2202,2389,0.0016166035907394,1962,412,0.00144040701409206,0.172457095018836,"g1"
1982,2389,0.001455090062146,1767,413,0.00129724729556609,0.172875680200921,"g1"
1784,2389,0.00130972788641194,1580,408,0.0011599607962617,0.170782754290498,"g1"
1605,2389,0.00117831460632913,1441,412,0.00105791361228677,0.172457095018836,"g1"
1445,2389,0.00106085022189756,1308,413,0.000960271342728037,0.172875680200921,"g1"
1300,2389,0.000954398123506459,1162,408,0.000853085091934235,0.170782754290498,"g1"
1170,2389,0.000858958311155813,1048,406,0.000769391718026745,0.169945583926329,"g1"
1053,2389,0.000773062480040232,925,403,0.00067909097249498,0.168689828380075,"g1"
948,2389,0.000695976477757018,842,396,0.000618156323071106,0.165759732105483,"g1"
853,2389,0.000626231999500776,776,392,0.000569702264493086,0.164085391377145,"g1"
768,2389,0.000563829045271508,697,390,0.000511704224680001,0.163248221012976,"g1"
691,2389,0.000507299310263818,638,381,0.000468389232920862,0.159480954374215,"g1"
622,2389,0.000456642794477706,550,370,0.000403783821483502,0.154876517371285,"g1"
559,2389,0.000410391193107777,490,357,0.000359734677321665,0.149434910004186,"g1"
503,2389,0.00036927865855673,438,335,0.000321558752381407,0.140226035998326,"g1"
453,2389,0.000332571038421866,395,327,0.000289990199065424,0.136877354541649,"g1"
408,2389,0.000299534180300489,327,296,0.000240067835682009,0.123901213897028,"g1"
367,2389,0.0002694339317899,274,253,0.000201157758339054,0.105902051067392,"g1"
330,2389,0.000242270292890101,209,198,0.000153437852163731,0.0828798660527417,"g1"
297,2389,0.000218043263601091,166,164,0.000121869298847748,0.0686479698618669,"g1"
267,2389,0.000196018691520173,105,105,7.7086002283214e-05,0.0439514441188782,"g1"
241,2389,0.000176930729050044,87,86,6.3871259034663e-05,0.0359983256592717,"g1"
216,2389,0.000158576918982612,54,55,3.96442297456529e-05,0.0230221850146505,"g1"
195,2389,0.000143159718525969,52,52,3.81759249402583e-05,0.0217664294683968,"g1"
175,2389,0.000128476670472023,34,35,2.49611816917074e-05,0.0146504813729594,"g1"
158,2389,0.00011599607962617,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
142,2389,0.000104249641183013,19,20,1.39488956512482e-05,0.00837170364169108,"g1"
128,2389,9.39715075452513e-05,9,10,6.60737162427548e-06,0.00418585182084554,"g1"
115,2389,8.44275263101867e-05,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
103,2389,7.56176974778194e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
93,2389,6.82761734508467e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
84,2389,6.16688018265712e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
75,2389,5.50614302022957e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
68,2389,4.99223633834148e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
61,2389,4.47832965645338e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
55,2389,4.03783821483502e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
49,2389,3.59734677321665e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
44,2389,3.23027057186801e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
40,2389,2.9366096107891e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
36,2389,2.64294864971019e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
32,2389,2.34928768863128e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
29,2389,2.1290419678221e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
26,2389,1.90879624701292e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
23,2389,1.68855052620373e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
21,2389,1.54172004566428e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
19,2389,1.39488956512482e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
17,2389,1.24805908458537e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
15,2389,1.10122860404591e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
14,2389,1.02781336377619e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
12,2389,8.80982883236731e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
11,2389,8.07567642967003e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1225903,2389,0.899999632923799,1179364,1556,0.86583291425467,0.651318543323566,"g1"
1103313,2389,0.80999988987714,1061490,1550,0.779295433939131,0.648807032231059,"g1"
992981,2389,0.728999386982744,955235,1543,0.701288070390532,0.645876935956467,"g1"
893683,2389,0.65609952169971,859750,1518,0.631187528218983,0.635412306404353,"g1"
804315,2389,0.59048978977546,773678,1515,0.567997562614023,0.6341565508581,"g1"
723883,2389,0.531440443721712,696381,1499,0.511249784342732,0.627459187944747,"g1"
651495,2389,0.478296619595262,626638,1497,0.460047793321416,0.626622017580578,"g1"
586345,2389,0.430466590559534,564083,1489,0.414122889770688,0.623273336123901,"g1"
527711,2389,0.387420298579782,507653,1471,0.37269466968648,0.615738802846379,"g1"
474940,2389,0.348678342137044,456709,1440,0.33529400968347,0.602762662201758,"g1"
427446,2389,0.31381050792334,410909,1421,0.301669829639935,0.594809543742152,"g1"
384701,2389,0.282429163470045,370146,1434,0.271743575248786,0.600251151109251,"g1"
346231,2389,0.254186320538281,332764,1361,0.244299490131156,0.569694432817078,"g1"
311608,2389,0.228767761899693,299720,1377,0.220040158136428,0.576391795730431,"g1"
280447,2389,0.205890838879243,269301,1355,0.197707976198779,0.567182921724571,"g1"
252402,2389,0.185301534745598,238840,1122,0.175344959860217,0.46965257429887,"g1"
227162,2389,0.166771528101519,218308,1304,0.160271342728037,0.545835077438259,"g1"
204446,2389,0.150094522121847,193742,1107,0.142236154803376,0.463373796567602,"g1"
184001,2389,0.135084776248701,173873,1154,0.127649280714183,0.483047300125576,"g1"
165601,2389,0.121576372039072,158896,1257,0.116653880178986,0.526161573880285,"g1"
149041,2389,0.109418808250405,140957,1138,0.103483920227,0.476349937212223,"g1"
134137,2389,0.0984770008406045,121571,529,0.0892516417483105,0.221431561322729,"g1"
120723,2389,0.0886290805108232,109091,498,0.0800894197626485,0.208455420678108,"g1"
108651,2389,0.0797663927054617,98397,492,0.0722383939682039,0.205943909585601,"g1"
97785,2389,0.0717890926977531,88677,521,0.0651024326139863,0.218082879866053,"g1"
88007,2389,0.0646105505041792,81123,672,0.0595566453640111,0.28128924236082,"g1"
