"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
64455,546,0.0108148208628111,57885,93,0.0424964118301318,0.0389284219338635,"g1"
50270,491,0.00758508500219494,44818,84,0.0329032423840865,0.0351611552951026,"g1"
50604,442,0.00687348819516663,46294,89,0.0339868513304677,0.0372540812055253,"g1"
34916,398,0.00427048923668735,31789,79,0.0233379707293437,0.0330682293846798,"g1"
36183,358,0.00398068372811754,33501,77,0.0245948396427614,0.0322310590205107,"g1"
36689,322,0.00363046137958327,34327,90,0.0252012495273894,0.0376726663876099,"g1"
19732,290,0.0017584870702832,18266,62,0.0134100277876684,0.0259522812892424,"g1"
14946,261,0.00119876915554467,13504,50,0.00991399404602401,0.0209292591042277,"g1"
14160,235,0.00102258917338445,12820,44,0.00941183380257908,0.0184177480117204,"g1"
7716,211,0.000500316411541972,6610,34,0.00485274738182899,0.0142318961908748,"g1"
11556,190,0.000674731846571054,10386,41,0.00762490685441391,0.0171619924654667,"g1"
3141,171,0.000165057066205582,2460,24,0.0018060149106353,0.0100460443700293,"g1"
6002,154,0.000284044763094313,5530,28,0.00405986278691594,0.0117203850983675,"g1"
3133,138,0.000132864683095763,2617,23,0.00192127683785877,0.00962745918794475,"g1"
4544,125,0.000174549420147364,4198,24,0.00308197178652316,0.0100460443700293,"g1"
4113,112,0.00014156203818205,3873,26,0.00284337225564655,0.0108832147341984,"g1"
3696,101,0.000114715845674877,3485,21,0.00255852112340001,0.00879028882377564,"g1"
1769,91,4.94697026512368e-05,1511,16,0.00110930428047558,0.00669736291335287,"g1"
2281,82,5.74790011324001e-05,2152,20,0.00157989597060454,0.00837170364169108,"g1"
1314,73,2.94773406327033e-05,1240,14,0.000910348979344622,0.00586019254918376,"g1"
721,66,1.46234308224163e-05,638,10,0.000468389232920862,0.00418585182084554,"g1"
751,59,1.36163912980802e-05,701,10,0.00051464083429079,0.00418585182084554,"g1"
2677,53,4.36007857040989e-05,2611,18,0.00191687192344259,0.00753453327752198,"g1"
230,48,3.39265070145581e-06,181,6,0.000132881584888207,0.00251151109250733,"g1"
395,43,5.21958081197707e-06,374,8,0.000274572998608781,0.00334868145667643,"g1"
286,39,3.42768350761215e-06,254,8,0.000186474710285108,0.00334868145667643,"g1"
306,35,3.29123994679273e-06,301,7,0.00022097987321188,0.00293009627459188,"g1"
255,31,2.42924853215654e-06,169,6,0.00012407175605584,0.00251151109250733,"g1"
190,28,1.63486428729573e-06,151,5,0.000110857012807289,0.00209292591042277,"g1"
161,25,1.23690390157243e-06,159,6,0.000116730232028867,0.00251151109250733,"g1"
243,23,1.717529417612e-06,229,6,0.000168120900217676,0.00251151109250733,"g1"
394,20,2.42156589922752e-06,394,8,0.000289256046662727,0.00334868145667643,"g1"
20,18,1.10629914177907e-07,13,2,9.54398123506459e-06,0.000837170364169108,"g1"
35,16,1.72090977610077e-07,35,4,2.56953340944047e-05,0.00167434072833822,"g1"
35,15,1.61335291509447e-07,35,3,2.56953340944047e-05,0.00125575554625366,"g1"
169,13,6.75149781802392e-07,169,5,0.00012407175605584,0.00209292591042277,"g1"
82,12,3.02388432086279e-07,82,4,6.02004970211766e-05,0.00167434072833822,"g1"
0,11,0,0,1,0,0.000418585182084554,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1085504,2150,0.717199474648654,1041696,1387,0.764763621280142,0.580577647551277,"g1"
851243,1935,0.506179552685673,818637,1210,0.60100432048689,0.506488070322311,"g1"
708160,1741,0.378878741450495,669373,993,0.491421796250684,0.415655085809962,"g1"
591195,1567,0.284688434055952,557181,831,0.409055769887271,0.347844286312265,"g1"
419764,1410,0.181883949905318,400080,826,0.293719693271126,0.345751360401842,"g1"
399085,1269,0.155631356031407,371028,464,0.272391097667965,0.194223524487233,"g1"
313024,1142,0.109853479022011,281009,225,0.206303432529559,0.0941816659690247,"g1"
238535,1028,0.0753555598961749,217844,339,0.159930696013185,0.141900376726664,"g1"
219604,925,0.0624240661045574,196818,192,0.144494407594072,0.0803683549602344,"g1"
166133,832,0.0424765571408954,148769,160,0.109219118796871,0.0669736291335287,"g1"
137016,749,0.0315372032567474,125140,156,0.0918718316735371,0.0652992884051905,"g1"
110848,674,0.0229592571829395,99118,136,0.0727677178505486,0.0569275847634994,"g1"
88840,607,0.0165717096565781,76936,119,0.0564827492539176,0.049811636668062,"g1"
78785,546,0.0132192329792347,72068,118,0.0529088953575873,0.0493930514859774,"g1"
59379,491,0.00895951387199787,53741,123,0.0394540842733543,0.0514859773964002,"g1"
52196,442,0.00708972788386131,46762,90,0.03433043465493,0.0376726663876099,"g1"
38549,398,0.00471483244315101,34314,80,0.0251917055461543,0.0334868145667643,"g1"
31786,358,0.0034969464384364,29047,75,0.0213249248411478,0.0313938886563416,"g1"
21586,322,0.0021359846095474,19309,64,0.0141757487436817,0.0267894516534115,"g1"
21445,290,0.0019111471326892,17714,54,0.0130047756613795,0.0226035998325659,"g1"
9940,261,0.000797254476523085,8395,42,0.00616320942064363,0.0175805776475513,"g1"
17055,235,0.00123165666328191,16139,53,0.0118484856271313,0.0221850146504814,"g1"
10397,211,0.000674156263712011,9586,49,0.00703758493225609,0.0205106739221432,"g1"
5754,190,0.000335964611039273,5140,32,0.003773543349864,0.0133947258267057,"g1"
6018,171,0.000316241141173256,5153,30,0.00378308733109906,0.0125575554625366,"g1"
4885,154,0.000231182717046938,4184,31,0.0030716936528854,0.0129761406446212,"g1"
3300,138,0.000139946841435052,2998,21,0.00220098890328643,0.00879028882377564,"g1"
4215,125,0.000161911488979124,4051,23,0.00297405138332666,0.00962745918794475,"g1"
2041,112,7.02475370604335e-05,1777,17,0.00130458881959306,0.00711594809543742,"g1"
2413,101,7.48943007612228e-05,2084,17,0.00152997360722112,0.00711594809543742,"g1"
1677,91,4.68969425359662e-05,1373,18,0.00100799124890336,0.00753453327752198,"g1"
514,82,1.29523045076956e-05,352,8,0.000258421645749441,0.00334868145667643,"g1"
1224,73,2.74583446989565e-05,1114,12,0.000817845776604765,0.00502302218501465,"g1"
862,66,1.74832141039152e-05,780,10,0.000572638874103875,0.00418585182084554,"g1"
493,59,8.93858976025771e-06,305,7,0.000223916482822669,0.00293009627459188,"g1"
1271,53,2.07010080799065e-05,1257,13,0.000922829570190476,0.0054416073670992,"g1"
216,48,3.18614152832372e-06,129,4,9.47056599479486e-05,0.00167434072833822,"g1"
321,43,4.24173529277124e-06,276,6,0.000202626063144448,0.00251151109250733,"g1"
393,39,4.71006859612438e-06,354,8,0.000259889950554836,0.00334868145667643,"g1"
176,35,1.89300075371085e-06,161,5,0.000118198536834261,0.00209292591042277,"g1"
8,31,7.62117186558914e-08,5,3,3.67076201348638e-06,0.00125575554625366,"g1"
39,28,3.35577406339651e-07,36,3,2.64294864971019e-05,0.00125575554625366,"g1"
439,25,3.37267585584035e-06,439,9,0.000322292904784104,0.00376726663876099,"g1"
0,23,0,0,1,0,0.000418585182084554,"g1"
151,20,9.28062057825774e-07,145,5,0.000106452098391105,0.00209292591042277,"g1"
200,18,1.10629914177907e-06,200,6,0.000146830480539455,0.00251151109250733,"g1"
155,16,7.62117186558913e-07,155,5,0.000113793622418078,0.00209292591042277,"g1"
0,15,0,0,1,0,0.000418585182084554,"g1"
85,13,3.39572375462742e-07,85,4,6.24029542292685e-05,0.00167434072833822,"g1"
17,12,6.26902847008139e-08,17,2,1.24805908458537e-05,0.000837170364169108,"g1"
35,11,1.18312547106928e-07,35,3,2.56953340944047e-05,0.00125575554625366,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1087378,2150,0.718437638502026,1043401,1369,0.76601535112674,0.573043114273755,"g1"
869121,1935,0.516810451316164,825712,1133,0.606198448735973,0.4742570113018,"g1"
679711,1741,0.363657998517366,614199,354,0.450915671584264,0.148179154457932,"g1"
520579,1567,0.250683480598472,458342,312,0.336492880557075,0.130598576810381,"g1"
400105,1410,0.173365695430926,371942,747,0.27306211296403,0.312683131017162,"g1"
406100,1269,0.158366998720459,383800,652,0.281767692155215,0.272917538719129,"g1"
330439,1142,0.115965145658334,299734,234,0.220050436270065,0.0979489326077857,"g1"
224109,1028,0.0707982441686623,200528,227,0.147218113008079,0.0950188363331938,"g1"
208375,925,0.0592321395536381,189114,185,0.138838497483693,0.0774382586856425,"g1"
140064,832,0.0358112867364242,121564,159,0.0892465026814916,0.0665550439514441,"g1"
125856,749,0.0289684872794506,113029,146,0.0829805119244704,0.0611134365843449,"g1"
100684,674,0.0208540510447377,91179,131,0.0669392819255349,0.0548346588530766,"g1"
66896,607,0.012478400373553,57024,103,0.0418643066114095,0.0431142737547091,"g1"
60564,546,0.0101619550187773,53317,102,0.0391428036546107,0.0426956885726245,"g1"
76686,491,0.0115709136359324,71959,121,0.0528288727456933,0.0506488070322311,"g1"
37926,442,0.00515144876471998,34146,93,0.0250683679425012,0.0389284219338635,"g1"
30606,398,0.00374334384173597,26632,72,0.0195519467886339,0.0301381331100879,"g1"
17279,358,0.00190095442992961,14248,55,0.0104602034336308,0.0230221850146505,"g1"
22195,322,0.00219624656763201,19034,61,0.0139738568329399,0.0255336961071578,"g1"
19723,290,0.00175768500340541,17341,56,0.0127309368151735,0.023440770196735,"g1"
11907,261,0.000955021031384344,10770,48,0.00790682137704966,0.0200920887400586,"g1"
17468,235,0.00126148218083896,16337,47,0.0119938478028654,0.019673503557974,"g1"
7847,211,0.000508810637813615,6801,33,0.00499297049074417,0.0138133110087903,"g1"
11354,190,0.00066293746849842,10540,42,0.00773796632442929,0.0175805776475513,"g1"
7886,171,0.000414403064023312,6981,35,0.00512511792322968,0.0146504813729594,"g1"
4561,154,0.00021584941094188,4180,27,0.00306875704327461,0.011301799916283,"g1"
5508,138,0.000233584000795232,4629,29,0.00339839147208569,0.0121389702804521,"g1"
1373,125,5.27412750577313e-05,1090,14,0.000800226118940031,0.00586019254918376,"g1"
3348,112,0.000115232118607708,3138,22,0.00230377023966405,0.00920887400586019,"g1"
1715,101,5.3229890512017e-05,1476,18,0.00108360894638118,0.00753453327752198,"g1"
2910,91,8.13775210373653e-05,2742,23,0.00201304588819593,0.00962745918794475,"g1"
405,82,1.02056095829119e-05,330,8,0.000242270292890101,0.00334868145667643,"g1"
2621,73,5.87976482483373e-05,2578,17,0.00189264489415358,0.00711594809543742,"g1"
999,66,2.02618687816836e-05,874,13,0.000641649199957419,0.0054416073670992,"g1"
1069,59,1.93820536586521e-05,1025,12,0.000752506212764708,0.00502302218501465,"g1"
503,53,8.19245245019116e-06,462,9,0.000339178410046142,0.00376726663876099,"g1"
160,48,2.36010483579535e-06,136,5,9.98447267668295e-05,0.00209292591042277,"g1"
79,43,1.04391616239541e-06,41,3,3.01002485105883e-05,0.00125575554625366,"g1"
135,39,1.61796249485189e-06,82,4,6.02004970211766e-05,0.00167434072833822,"g1"
282,35,3.03310348037761e-06,269,6,0.000197486996325567,0.00251151109250733,"g1"
181,31,1.72429013458954e-06,181,6,0.000132881584888207,0.00251151109250733,"g1"
144,28,1.23905503879256e-06,132,5,9.69081171560404e-05,0.00209292591042277,"g1"
55,25,4.22544811096172e-07,40,3,2.9366096107891e-05,0.00125575554625366,"g1"
214,23,1.51255677106571e-06,211,6,0.000154906156969125,0.00251151109250733,"g1"
4,20,2.45844253728682e-08,4,2,2.9366096107891e-06,0.000837170364169108,"g1"
19,18,1.05098418469011e-07,17,3,1.24805908458537e-05,0.00125575554625366,"g1"
265,16,1.30297454476201e-06,265,5,0.000194550386714778,0.00209292591042277,"g1"
128,15,5.90026208948836e-07,128,5,9.39715075452513e-05,0.00209292591042277,"g1"
16,13,6.39195059694573e-08,12,2,8.80982883236731e-06,0.000837170364169108,"g1"
102,12,3.76141708204883e-07,102,4,7.48835450751221e-05,0.00167434072833822,"g1"
88,11,2.97471547011705e-07,79,3,5.79980398130848e-05,0.00125575554625366,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1098916,2150,0.72606086931324,1055398,1355,0.7748229775019,0.567182921724571,"g1"
851444,1935,0.506299074479204,808754,1073,0.593748692291033,0.449141900376727,"g1"
685345,1741,0.366672293068501,656615,1000,0.482055479897072,0.418585182084554,"g1"
607341,1567,0.29246349889288,579916,883,0.425746724762593,0.369610715780661,"g1"
445353,1410,0.192971676328087,417287,669,0.306352253664338,0.280033486814567,"g1"
415520,1269,0.162040520335694,386388,290,0.283667678573395,0.121389702804521,"g1"
324610,1142,0.113919500822093,307144,472,0.225490505574052,0.19757220594391,"g1"
222139,1028,0.0701759017325608,197343,184,0.144879837605489,0.077019673503558,"g1"
211630,925,0.0601573974504448,191336,192,0.140469784122486,0.0803683549602344,"g1"
195304,832,0.0499349407754355,180308,182,0.13237355142554,0.0761825031393889,"g1"
140812,749,0.0324109349637204,127578,161,0.0936616952313131,0.0673922143156132,"g1"
113069,674,0.0234192791066847,102164,128,0.0750039460691645,0.0535789033068229,"g1"
89947,607,0.016778203157139,83750,201,0.0614852637258969,0.0841356215989954,"g1"
84690,546,0.0142100252714525,77604,120,0.0569731630589194,0.0502302218501465,"g1"
59922,491,0.00904144546452208,53267,95,0.0391060960344758,0.0397655922980326,"g1"
42673,442,0.00579622879124863,38466,86,0.0282399063221534,0.0359983256592717,"g1"
30947,398,0.0037850507047704,27452,66,0.0201539517588456,0.0276266220175806,"g1"
