"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
915526,9760,0.0984770110306179,886942,7886,0.0954024212502084,0.807991803278688,"proteins"
823974,9760,0.0886293744655448,798405,7809,0.08587908807822,0.800102459016393,"proteins"
741576,9760,0.0797663724810016,718524,7752,0.0772868229561626,0.794262295081967,"proteins"
667418,9760,0.0717896922075757,646604,7607,0.0695508693804891,0.779405737704918,"proteins"
600677,9760,0.0646108090374697,582826,7681,0.0626906963111161,0.786987704918033,"proteins"
540609,9760,0.0581496958647284,524436,7571,0.0564100743800319,0.775717213114754,"proteins"
486548,9760,0.0523347155219241,471611,7455,0.0507280422938952,0.763831967213115,"proteins"
437893,9760,0.0471012224570688,424163,7398,0.0456243781495883,0.757991803278689,"proteins"
394104,9760,0.0423911324803563,381882,7235,0.0410764936510754,0.741290983606557,"proteins"
354693,9760,0.0381519546943319,343377,7231,0.0369347682279482,0.740881147540984,"proteins"
319224,9760,0.0343367914938931,309101,7122,0.0332479280616553,0.729713114754098,"proteins"
287301,9760,0.0309030478065151,278096,7008,0.0299129274969479,0.718032786885246,"proteins"
258571,9760,0.027812753782195,250746,7009,0.0269710708465771,0.718135245901639,"proteins"
232714,9760,0.025031489160307,225403,6875,0.0242450937683194,0.704405737704918,"proteins"
209443,9760,0.0225283832696021,202746,6770,0.0218080317526904,0.693647540983607,"proteins"
188498,9760,0.0202754696483217,182454,6670,0.0196253569757498,0.683401639344262,"proteins"
169648,9760,0.0182479011708267,164162,6575,0.0176578088277212,0.673668032786885,"proteins"
152684,9760,0.0164231971043956,147460,6454,0.0158612863496776,0.661270491803279,"proteins"
137415,9760,0.0147808128559673,132949,6449,0.014300435093607,0.660758196721312,"proteins"
123674,9760,0.0133027853520278,119677,6394,0.0128728547841473,0.655122950819672,"proteins"
111306,9760,0.0119724422788364,107688,6257,0.0115832782071347,0.64108606557377,"proteins"
100176,9760,0.0107752625889414,96972,6176,0.0104306297294245,0.632786885245902,"proteins"
90158,9760,0.00969769330472149,87043,6046,0.00936263358019114,0.619467213114754,"proteins"
81142,9760,0.00872790246158645,78362,5943,0.00842887644739885,0.60891393442623,"proteins"
73028,9760,0.0078551337280907,70507,5818,0.00758396661234719,0.596106557377049,"proteins"
65725,9760,0.00706959884261874,60907,5384,0.00655135879356987,0.551639344262295,"proteins"
59152,9760,0.00636258517669963,57008,5672,0.00613196943050603,0.581147540983607,"proteins"
53237,9760,0.00572634817169256,51289,5517,0.00551681483513233,0.565266393442623,"proteins"
47913,9760,0.00515368108552897,46009,5388,0.0049488805348048,0.552049180327869,"proteins"
43122,9760,0.00463834524597041,41459,5256,0.00445946745403013,0.538524590163934,"proteins"
38810,9760,0.00417453223403626,35866,4807,0.00385786583627788,0.492520491803279,"proteins"
34929,9760,0.00375707901063263,33510,5010,0.00360444666741961,0.513319672131147,"proteins"
31436,9760,0.00338136035323792,28815,4514,0.00309943690604882,0.4625,"proteins"
28292,9760,0.00304318129258835,26019,4425,0.00279868987882993,0.453381147540984,"proteins"
25463,9760,0.00273888467599241,24141,4519,0.00259668597428161,0.463012295081967,"proteins"
22917,9760,0.0024650284773875,20938,4193,0.00225216067807913,0.429610655737705,"proteins"
20625,9760,0.00221849336065442,18788,3997,0.0020208995519988,0.40952868852459,"proteins"
18562,9760,0.00199659024293175,16821,3913,0.0018093225124639,0.400922131147541,"proteins"
16706,9760,0.00179695273130146,15724,4089,0.0016913255565057,0.418954918032787,"proteins"
15035,9760,0.00161721443284553,14054,3899,0.00151169482136423,0.399487704918033,"proteins"
13532,9760,0.00145554677121821,12276,3557,0.00132044724826151,0.364446721311475,"proteins"
12179,9760,0.00131001360675928,10819,3334,0.00116372749909916,0.341598360655738,"proteins"
10961,9760,0.00117900148975191,9804,3194,0.00105455073492635,0.327254098360656,"proteins"
9865,9760,0.00106111209710816,8723,3102,0.000938274791999441,0.317827868852459,"proteins"
8878,9760,0.000954947105740116,8136,3258,0.000875135126413785,0.333811475409836,"proteins"
7990,9760,0.000859430882503213,6980,2761,0.000750791934902682,0.282889344262295,"proteins"
7191,9760,0.000773487794252892,6234,2655,0.000670549702318527,0.27202868852459,"proteins"
6472,9760,0.000696149771159048,5569,2556,0.000599020098205306,0.261885245901639,"proteins"
5825,9760,0.000626556306706035,4870,2357,0.000523833341400582,0.241495901639344,"proteins"
5242,9760,0.000563846894378203,4391,2257,0.000472310513776171,0.23125,"proteins"
4718,9760,0.000507483717603274,3825,2080,0.000411429677794092,0.213114754098361,"proteins"
4246,9760,0.000456713833180056,3328,1842,0.000357970710509474,0.188729508196721,"proteins"
3821,9760,0.000410999424536268,2895,1750,0.000311395795350038,0.179303278688525,"proteins"
3439,9760,0.000369910238414086,2560,1572,0.000275362085007287,0.161065573770492,"proteins"
3095,9760,0.000332908458241232,2396,1600,0.000257721701436508,0.163934426229508,"proteins"
2786,9760,0.000299671394074337,1982,1404,0.000213190489251736,0.143852459016393,"proteins"
2507,9760,0.000269661229341121,1670,1204,0.000179630735141473,0.123360655737705,"proteins"
2256,9760,0.000242662837412672,1493,1145,0.000160592028482766,0.117315573770492,"proteins"
2031,9760,0.000218461091660078,1086,806,0.000116813759499185,0.0825819672131148,"proteins"
